5.00953,-1.473
5.00960,-1.471
5.00967,-1.475
5.00973,-1.480
5.00980,-1.481
5.00987,-1.476
5.00993,-1.478
5.01000,-1.477
5.01007,-1.473
5.01013,-1.462
5.01020,-1.471
5.01027,-1.477
5.01033,-1.481
5.01040,-1.475
5.01047,-1.479
5.01053,-1.473
5.01060,-1.476
5.01067,-1.473
5.01073,-1.480
5.01080,-1.478
5.01087,-1.481
5.01093,-1.476
5.01100,-1.481
5.01107,-1.479
5.01113,-1.482
5.01120,-1.481
5.01127,-1.482
5.01133,-1.481
5.01140,-1.481
5.01147,-1.479
5.01153,-1.478
5.01160,-1.486
5.01167,-1.486
5.01173,-1.485
5.01180,-1.478
5.01187,-1.484
5.01193,-1.485
5.01200,-1.484
5.01207,-1.479
5.01213,-1.482
5.01220,-1.484
5.01227,-1.487
5.01233,-1.483
5.01240,-1.491
5.01247,-1.495
5.01253,-1.485
5.01260,-1.481
5.01267,-1.485
5.01273,-1.486
5.01280,-1.492
5.01287,-1.491
5.01293,-1.492
5.01300,-1.493
5.01307,-1.494
5.01313,-1.487
5.01320,-1.489
5.01327,-1.490
5.01333,-1.489
5.01340,-1.490
5.01347,-1.480
5.01353,-1.492
5.01360,-1.493
5.01367,-1.492
5.01373,-1.490
5.01380,-1.498
5.01387,-1.499
5.01393,-1.494
5.01400,-1.486
5.01407,-1.496
5.01413,-1.495
5.01420,-1.498
5.01427,-1.493
5.01433,-1.503
5.01440,-1.507
5.01447,-1.512
5.01453,-1.498
5.01460,-1.493
5.01467,-1.496
5.01473,-1.500
5.01480,-1.501
5.01487,-1.495
5.01493,-1.486
5.01500,-1.469
5.01507,-1.471
5.01513,-1.464
5.01520,-1.476
5.01527,-1.477
5.01533,-1.474
5.01540,-1.464
5.01547,-1.470
5.01553,-1.489
5.01560,-1.490
5.01567,-1.490
5.01573,-1.494
5.01580,-1.491
5.01587,-1.496
5.01593,-1.492
5.01600,-1.493
5.01607,-1.492
5.01613,-1.495
5.01620,-1.493
5.01627,-1.499
5.01633,-1.507
5.01640,-1.553
5.01647,-1.601
5.01653,-1.597
5.01660,-1.506
5.01667,-1.340
5.01673,-1.055
5.01680,-0.759
5.01687,-0.496
5.01693,-0.338
5.01700,-0.283
5.01707,-0.594
5.01713,-0.957
5.01720,-1.285
5.01727,-1.460
5.01733,-1.592
5.01740,-1.696
5.01747,-1.754
5.01753,-1.760
5.01760,-1.714
5.01767,-1.692
5.01773,-1.672
5.01780,-1.606
5.01787,-1.546
5.01793,-1.515
5.01800,-1.507
5.01807,-1.508
5.01813,-1.496
5.01820,-1.490
5.01827,-1.489
5.01833,-1.487
5.01840,-1.481
5.01847,-1.468
5.01853,-1.471
5.01860,-1.471
5.01867,-1.468
5.01873,-1.459
5.01880,-1.466
5.01887,-1.467
5.01893,-1.468
5.01900,-1.462
5.01907,-1.466
5.01913,-1.464
5.01920,-1.461
5.01927,-1.451
5.01933,-1.449
5.01940,-1.445
5.01947,-1.446
5.01953,-1.435
5.01960,-1.432
5.01967,-1.426
5.01973,-1.426
5.01980,-1.416
5.01987,-1.406
5.01993,-1.405
5.02000,-1.396
5.02007,-1.385
5.02013,-1.365
5.02020,-1.365
5.02027,-1.357
5.02033,-1.345
5.02040,-1.325
5.02047,-1.310
5.02053,-1.294
5.02060,-1.278
5.02067,-1.260
5.02073,-1.243
5.02080,-1.229
5.02087,-1.213
5.02093,-1.187
5.02100,-1.174
5.02107,-1.157
5.02113,-1.146
5.02120,-1.132
5.02127,-1.123
5.02133,-1.115
5.02140,-1.117
5.02147,-1.114
5.02153,-1.121
5.02160,-1.137
5.02167,-1.156
5.02173,-1.179
5.02180,-1.196
5.02187,-1.229
5.02193,-1.265
5.02200,-1.299
5.02207,-1.321
5.02213,-1.353
5.02220,-1.382
5.02227,-1.405
5.02233,-1.417
5.02240,-1.437
5.02247,-1.447
5.02253,-1.462
5.02260,-1.468
5.02267,-1.477
5.02273,-1.485
5.02280,-1.493
5.02287,-1.490
5.02293,-1.494
5.02300,-1.495
5.02307,-1.498
5.02313,-1.493
5.02320,-1.495
5.02327,-1.496
5.02333,-1.501
5.02340,-1.502
5.02347,-1.495
5.02353,-1.500
5.02360,-1.498
5.02367,-1.496
5.02373,-1.491
5.02380,-1.495
5.02387,-1.502
5.02393,-1.504
5.02400,-1.495
5.02407,-1.507
5.02413,-1.511
5.02420,-1.512
5.02427,-1.511
5.02433,-1.512
5.02440,-1.510
5.02447,-1.504
5.02453,-1.499
5.02460,-1.506
5.02467,-1.503
5.02473,-1.506
5.02480,-1.504
5.02487,-1.508
5.02493,-1.507
5.02500,-1.510
5.02507,-1.512
5.02513,-1.504
5.02520,-1.515
5.02527,-1.513
5.02533,-1.514
5.02540,-1.509
5.02547,-1.514
5.02553,-1.517
5.02560,-1.514
5.02567,-1.511
5.02573,-1.516
5.02580,-1.515
5.02587,-1.517
5.02593,-1.513
5.02600,-1.519
5.02607,-1.522
5.02613,-1.526
5.02620,-1.520
5.02627,-1.523
5.02633,-1.523
5.02640,-1.523
5.02647,-1.520
5.02653,-1.518
5.02660,-1.520
5.02667,-1.525
5.02673,-1.525
5.02680,-1.510
5.02687,-1.512
5.02693,-1.518
5.02700,-1.522
5.02707,-1.515
5.02713,-1.519
5.02720,-1.520
5.02727,-1.521
5.02733,-1.512
5.02740,-1.520
5.02747,-1.522
5.02753,-1.524
5.02760,-1.523
5.02767,-1.522
5.02773,-1.518
5.02780,-1.524
5.02787,-1.526
5.02793,-1.533
5.02800,-1.536
5.02807,-1.540
5.02813,-1.527
5.02820,-1.522
5.02827,-1.515
5.02833,-1.525
5.02840,-1.528
5.02847,-1.525
5.02853,-1.523
5.02860,-1.503
5.02867,-1.498
5.02873,-1.490
5.02880,-1.498
5.02887,-1.504
5.02893,-1.500
5.02900,-1.496
5.02907,-1.500
5.02913,-1.512
5.02920,-1.525
5.02927,-1.514
5.02933,-1.522
5.02940,-1.522
5.02947,-1.521
5.02953,-1.516
5.02960,-1.515
5.02967,-1.518
5.02973,-1.522
5.02980,-1.521
5.02987,-1.523
5.02993,-1.525
5.03000,-1.541
5.03007,-1.591
5.03013,-1.617
5.03020,-1.596
5.03027,-1.484
5.03033,-1.261
5.03040,-0.995
5.03047,-0.720
5.03053,-0.502
5.03060,-0.395
5.03067,-0.439
5.03073,-0.767
5.03080,-1.126
5.03087,-1.372
5.03093,-1.498
5.03100,-1.616
5.03107,-1.709
5.03113,-1.760
5.03120,-1.756
5.03127,-1.722
5.03133,-1.705
5.03140,-1.690
5.03147,-1.613
5.03153,-1.558
5.03160,-1.528
5.03167,-1.523
5.03173,-1.520
5.03180,-1.507
5.03187,-1.507
5.03193,-1.496
5.03200,-1.497
5.03207,-1.489
5.03213,-1.490
5.03220,-1.494
5.03227,-1.491
5.03233,-1.485
5.03240,-1.486
5.03247,-1.486
5.03253,-1.486
5.03260,-1.476
5.03267,-1.479
5.03273,-1.475
5.03280,-1.473
5.03287,-1.462
5.03293,-1.462
5.03300,-1.463
5.03307,-1.462
5.03313,-1.451
5.03320,-1.444
5.03327,-1.442
5.03333,-1.437
5.03340,-1.432
5.03347,-1.417
5.03353,-1.415
5.03360,-1.407
5.03367,-1.400
5.03373,-1.383
5.03380,-1.379
5.03387,-1.372
5.03393,-1.362
5.03400,-1.340
5.03407,-1.330
5.03413,-1.317
5.03420,-1.300
5.03427,-1.279
5.03433,-1.264
5.03440,-1.248
5.03447,-1.231
5.03453,-1.208
5.03460,-1.190
5.03467,-1.175
5.03473,-1.163
5.03480,-1.147
5.03487,-1.136
5.03493,-1.129
5.03500,-1.128
5.03507,-1.128
5.03513,-1.130
5.03520,-1.150
5.03527,-1.172
5.03533,-1.198
5.03540,-1.219
5.03547,-1.252
5.03553,-1.291
5.03560,-1.323
5.03567,-1.347
5.03573,-1.373
5.03580,-1.394
5.03587,-1.419
5.03593,-1.434
5.03600,-1.454
5.03607,-1.465
5.03613,-1.478
5.03620,-1.481
5.03627,-1.486
5.03633,-1.493
5.03640,-1.501
5.03647,-1.498
5.03653,-1.497
5.03660,-1.502
5.03667,-1.503
5.03673,-1.505
5.03680,-1.501
5.03687,-1.509
5.03693,-1.509
5.03700,-1.512
5.03707,-1.505
5.03713,-1.507
5.03720,-1.511
5.03727,-1.515
5.03733,-1.506
5.03740,-1.509
5.03747,-1.509
5.03753,-1.511
5.03760,-1.503
5.03767,-1.509
5.03773,-1.503
5.03780,-1.508
5.03787,-1.503
5.03793,-1.501
5.03800,-1.500
5.03807,-1.503
5.03813,-1.502
5.03820,-1.500
5.03827,-1.501
5.03833,-1.506
5.03840,-1.504
5.03847,-1.497
5.03853,-1.506
5.03860,-1.506
5.03867,-1.509
5.03873,-1.500
5.03880,-1.503
5.03887,-1.507
5.03893,-1.510
5.03900,-1.504
5.03907,-1.510
5.03913,-1.508
5.03920,-1.509
5.03927,-1.505
5.03933,-1.510
5.03940,-1.514
5.03947,-1.517
5.03953,-1.509
5.03960,-1.512
5.03967,-1.513
5.03973,-1.516
5.03980,-1.511
5.03987,-1.508
5.03993,-1.510
5.04000,-1.510
5.04007,-1.507
5.04013,-1.503
5.04020,-1.509
5.04027,-1.506
5.04033,-1.510
5.04040,-1.504
5.04047,-1.507
5.04053,-1.509
5.04060,-1.512
5.04067,-1.505
5.04073,-1.510
5.04080,-1.511
5.04087,-1.512
5.04093,-1.505
5.04100,-1.509
5.04107,-1.507
5.04113,-1.512
5.04120,-1.509
5.04127,-1.512
5.04133,-1.508
5.04140,-1.511
5.04147,-1.509
5.04153,-1.514
5.04160,-1.514
5.04167,-1.517
5.04173,-1.510
5.04180,-1.499
5.04187,-1.500
5.04193,-1.501
5.04200,-1.509
5.04207,-1.503
5.04213,-1.492
5.04220,-1.482
5.04227,-1.485
5.04233,-1.483
5.04240,-1.489
5.04247,-1.490
5.04253,-1.487
5.04260,-1.479
5.04267,-1.482
5.04273,-1.481
5.04280,-1.504
5.04287,-1.499
5.04293,-1.505
5.04300,-1.503
5.04307,-1.507
5.04313,-1.501
5.04320,-1.504
5.04327,-1.501
5.04333,-1.498
5.04340,-1.496
5.04347,-1.493
5.04353,-1.501
5.04360,-1.526
5.04367,-1.577
5.04373,-1.603
5.04380,-1.572
5.04387,-1.449
5.04393,-1.224
5.04400,-0.950
5.04407,-0.680
5.04413,-0.433
5.04420,-0.312
5.04427,-0.356
5.04433,-0.699
5.04440,-1.066
5.04447,-1.354
5.04453,-1.511
5.04460,-1.652
5.04467,-1.713
5.04473,-1.751
5.04480,-1.723
5.04487,-1.697
5.04493,-1.681
5.04500,-1.633
5.04507,-1.560
5.04513,-1.515
5.04520,-1.500
5.04527,-1.493
5.04533,-1.487
5.04540,-1.476
5.04547,-1.479
5.04553,-1.481
5.04560,-1.479
5.04567,-1.467
5.04573,-1.468
5.04580,-1.468
5.04587,-1.469
5.04593,-1.458
5.04600,-1.459
5.04607,-1.454
5.04613,-1.458
5.04620,-1.453
5.04627,-1.453
5.04633,-1.449
5.04640,-1.449
5.04647,-1.441
5.04653,-1.439
5.04660,-1.434
5.04667,-1.432
5.04673,-1.424
5.04680,-1.417
5.04687,-1.415
5.04693,-1.409
5.04700,-1.405
5.04707,-1.395
5.04713,-1.390
5.04720,-1.387
5.04727,-1.381
5.04733,-1.365
5.04740,-1.359
5.04747,-1.346
5.04753,-1.333
5.04760,-1.314
5.04767,-1.304
5.04773,-1.286
5.04780,-1.272
5.04787,-1.246
5.04793,-1.230
5.04800,-1.213
5.04807,-1.194
5.04813,-1.175
5.04820,-1.155
5.04827,-1.139
5.04833,-1.128
5.04840,-1.113
5.04847,-1.090
5.04853,-1.092
5.04860,-1.086
5.04867,-1.094
5.04873,-1.096
5.04880,-1.115
5.04887,-1.137
5.04893,-1.166
5.04900,-1.191
5.04907,-1.225
5.04913,-1.256
5.04920,-1.290
5.04927,-1.313
5.04933,-1.341
5.04940,-1.368
5.04947,-1.395
5.04953,-1.408
5.04960,-1.425
5.04967,-1.439
5.04973,-1.452
5.04980,-1.454
5.04987,-1.458
5.04993,-1.467
5.05000,-1.476
5.05007,-1.476
5.05013,-1.469
5.05020,-1.475
5.05027,-1.477
5.05033,-1.482
5.05040,-1.471
5.05047,-1.478
5.05053,-1.481
5.05060,-1.479
5.05067,-1.474
5.05073,-1.478
5.05080,-1.481
5.05087,-1.483
5.05093,-1.479
5.05100,-1.483
5.05107,-1.482
5.05113,-1.482
5.05120,-1.475
5.05127,-1.480
5.05133,-1.479
5.05140,-1.484
5.05147,-1.480
5.05153,-1.479
5.05160,-1.478
5.05167,-1.479
5.05173,-1.476
5.05180,-1.473
5.05187,-1.479
5.05193,-1.480
5.05200,-1.484
5.05207,-1.472
5.05213,-1.475
5.05220,-1.475
5.05227,-1.478
5.05233,-1.476
5.05240,-1.482
5.05247,-1.487
5.05253,-1.488
5.05260,-1.479
5.05267,-1.482
5.05273,-1.482
5.05280,-1.489
5.05287,-1.484
5.05293,-1.484
5.05300,-1.484
5.05307,-1.490
5.05313,-1.486
5.05320,-1.484
5.05327,-1.486
5.05333,-1.487
5.05340,-1.482
5.05347,-1.476
5.05353,-1.482
5.05360,-1.485
5.05367,-1.487
5.05373,-1.479
5.05380,-1.479
5.05387,-1.483
5.05393,-1.484
5.05400,-1.479
5.05407,-1.482
5.05413,-1.482
5.05420,-1.489
5.05427,-1.486
5.05433,-1.489
5.05440,-1.489
5.05447,-1.487
5.05453,-1.480
5.05460,-1.484
5.05467,-1.484
5.05473,-1.488
5.05480,-1.486
5.05487,-1.484
5.05493,-1.487
5.05500,-1.488
5.05507,-1.485
5.05513,-1.472
5.05520,-1.476
5.05527,-1.476
5.05533,-1.482
5.05540,-1.475
5.05547,-1.481
5.05553,-1.484
5.05560,-1.482
5.05567,-1.481
5.05573,-1.484
5.05580,-1.484
5.05587,-1.487
5.05593,-1.481
5.05600,-1.482
5.05607,-1.481
5.05613,-1.486
5.05620,-1.480
5.05627,-1.479
5.05633,-1.478
5.05640,-1.481
5.05647,-1.478
5.05653,-1.483
5.05660,-1.484
5.05667,-1.488
5.05673,-1.482
5.05680,-1.478
5.05687,-1.482
5.05693,-1.480
5.05700,-1.489
5.05707,-1.479
5.05713,-1.484
5.05720,-1.486
5.05727,-1.481
5.05733,-1.473
5.05740,-1.482
5.05747,-1.489
5.05753,-1.492
5.05760,-1.475
5.05767,-1.457
5.05773,-1.459
5.05780,-1.465
5.05787,-1.459
5.05793,-1.462
5.05800,-1.456
5.05807,-1.454
5.05813,-1.446
5.05820,-1.462
5.05827,-1.471
5.05833,-1.473
5.05840,-1.471
5.05847,-1.464
5.05853,-1.468
5.05860,-1.465
5.05867,-1.473
5.05873,-1.466
5.05880,-1.470
5.05887,-1.475
5.05893,-1.474
5.05900,-1.473
5.05907,-1.510
5.05913,-1.567
5.05920,-1.602
5.05927,-1.539
5.05933,-1.404
5.05940,-1.128
5.05947,-0.851
5.05953,-0.554
5.05960,-0.323
5.05967,-0.187
5.05973,-0.344
5.05980,-0.728
5.05987,-1.106
5.05993,-1.385
5.06000,-1.550
5.06007,-1.656
5.06013,-1.730
5.06020,-1.747
5.06027,-1.706
5.06033,-1.679
5.06040,-1.636
5.06047,-1.573
5.06053,-1.520
5.06060,-1.482
5.06067,-1.471
5.06073,-1.471
5.06080,-1.470
5.06087,-1.470
5.06093,-1.459
5.06100,-1.459
5.06107,-1.456
5.06113,-1.457
5.06120,-1.450
5.06127,-1.453
5.06133,-1.449
5.06140,-1.449
5.06147,-1.443
5.06153,-1.447
5.06160,-1.444
5.06167,-1.445
5.06173,-1.438
5.06180,-1.428
5.06187,-1.431
5.06193,-1.428
5.06200,-1.429
5.06207,-1.420
5.06213,-1.423
5.06220,-1.419
5.06227,-1.413
5.06233,-1.398
5.06240,-1.392
5.06247,-1.393
5.06253,-1.393
5.06260,-1.381
5.06267,-1.379
5.06273,-1.366
5.06280,-1.363
5.06287,-1.348
5.06293,-1.340
5.06300,-1.329
5.06307,-1.316
5.06313,-1.294
5.06320,-1.275
5.06327,-1.263
5.06333,-1.251
5.06340,-1.226
5.06347,-1.201
5.06353,-1.191
5.06360,-1.167
5.06367,-1.152
5.06373,-1.128
5.06380,-1.117
5.06387,-1.105
5.06393,-1.096
5.06400,-1.085
5.06407,-1.081
5.06413,-1.080
5.06420,-1.092
5.06427,-1.101
5.06433,-1.126
5.06440,-1.150
5.06447,-1.183
5.06453,-1.208
5.06460,-1.241
5.06467,-1.273
5.06473,-1.305
5.06480,-1.329
5.06487,-1.352
5.06493,-1.377
5.06500,-1.398
5.06507,-1.411
5.06513,-1.419
5.06520,-1.436
5.06527,-1.442
5.06533,-1.456
5.06540,-1.458
5.06547,-1.470
5.06553,-1.473
5.06560,-1.472
5.06567,-1.467
5.06573,-1.475
5.06580,-1.474
5.06587,-1.479
5.06593,-1.475
5.06600,-1.481
5.06607,-1.480
5.06613,-1.486
5.06620,-1.479
5.06627,-1.481
5.06633,-1.483
5.06640,-1.487
5.06647,-1.483
5.06653,-1.479
5.06660,-1.487
5.06667,-1.485
5.06673,-1.486
5.06680,-1.482
5.06687,-1.486
5.06693,-1.486
5.06700,-1.486
5.06707,-1.479
5.06713,-1.486
5.06720,-1.489
5.06727,-1.491
5.06733,-1.487
5.06740,-1.489
5.06747,-1.487
5.06753,-1.491
5.06760,-1.483
5.06767,-1.486
5.06773,-1.485
5.06780,-1.489
5.06787,-1.484
5.06793,-1.489
5.06800,-1.495
5.06807,-1.499
5.06813,-1.489
5.06820,-1.490
5.06827,-1.489
5.06833,-1.495
5.06840,-1.495
5.06847,-1.489
5.06853,-1.496
5.06860,-1.498
5.06867,-1.499
5.06873,-1.493
5.06880,-1.498
5.06887,-1.497
5.06893,-1.495
5.06900,-1.487
5.06907,-1.492
5.06913,-1.494
5.06920,-1.501
5.06927,-1.493
5.06933,-1.501
5.06940,-1.500
5.06947,-1.503
5.06953,-1.497
5.06960,-1.498
5.06967,-1.497
5.06973,-1.498
5.06980,-1.493
5.06987,-1.495
5.06993,-1.493
5.07000,-1.498
5.07007,-1.495
5.07013,-1.492
5.07020,-1.490
5.07027,-1.492
5.07033,-1.499
5.07040,-1.493
5.07047,-1.496
5.07053,-1.497
5.07060,-1.500
5.07067,-1.493
5.07073,-1.500
5.07080,-1.497
5.07087,-1.500
5.07093,-1.492
5.07100,-1.496
5.07107,-1.491
5.07113,-1.497
5.07120,-1.494
5.07127,-1.501
5.07133,-1.496
5.07140,-1.500
5.07147,-1.500
5.07153,-1.499
5.07160,-1.502
5.07167,-1.503
5.07173,-1.501
5.07180,-1.493
5.07187,-1.497
5.07193,-1.496
5.07200,-1.501
5.07207,-1.495
5.07213,-1.501
5.07220,-1.506
5.07227,-1.509
5.07233,-1.511
5.07240,-1.504
5.07247,-1.499
5.07253,-1.499
5.07260,-1.496
5.07267,-1.504
5.07273,-1.504
5.07280,-1.495
5.07287,-1.465
5.07293,-1.467
5.07300,-1.471
5.07307,-1.479
5.07313,-1.472
5.07320,-1.467
5.07327,-1.468
5.07333,-1.478
5.07340,-1.480
5.07347,-1.485
5.07353,-1.495
5.07360,-1.496
5.07367,-1.492
5.07373,-1.486
5.07380,-1.491
5.07387,-1.494
5.07393,-1.496
5.07400,-1.487
5.07407,-1.493
5.07413,-1.501
5.07420,-1.509
5.07427,-1.527
5.07433,-1.583
5.07440,-1.601
5.07447,-1.559
5.07453,-1.409
5.07460,-1.155
5.07467,-0.890
5.07473,-0.630
5.07480,-0.425
5.07487,-0.335
5.07493,-0.496
5.07500,-0.843
5.07507,-1.196
5.07513,-1.399
5.07520,-1.528
5.07527,-1.644
5.07533,-1.705
5.07540,-1.737
5.07547,-1.725
5.07553,-1.695
5.07560,-1.677
5.07567,-1.642
5.07573,-1.576
5.07580,-1.535
5.07587,-1.501
5.07593,-1.486
5.07600,-1.490
5.07607,-1.489
5.07613,-1.488
5.07620,-1.480
5.07627,-1.475
5.07633,-1.471
5.07640,-1.469
5.07647,-1.463
5.07653,-1.463
5.07660,-1.464
5.07667,-1.464
5.07673,-1.460
5.07680,-1.454
5.07687,-1.455
5.07693,-1.451
5.07700,-1.450
5.07707,-1.437
5.07713,-1.447
5.07720,-1.442
5.07727,-1.439
5.07733,-1.429
5.07740,-1.428
5.07747,-1.421
5.07753,-1.417
5.07760,-1.406
5.07767,-1.407
5.07773,-1.403
5.07780,-1.396
5.07787,-1.384
5.07793,-1.377
5.07800,-1.367
5.07807,-1.362
5.07813,-1.347
5.07820,-1.338
5.07827,-1.326
5.07833,-1.315
5.07840,-1.290
5.07847,-1.269
5.07853,-1.254
5.07860,-1.235
5.07867,-1.219
5.07873,-1.198
5.07880,-1.185
5.07887,-1.169
5.07893,-1.157
5.07900,-1.136
5.07907,-1.128
5.07913,-1.116
5.07920,-1.106
5.07927,-1.100
5.07933,-1.104
5.07940,-1.109
5.07947,-1.126
5.07953,-1.140
5.07960,-1.169
5.07967,-1.191
5.07973,-1.222
5.07980,-1.247
5.07987,-1.282
5.07993,-1.318
5.08000,-1.346
5.08007,-1.362
5.08013,-1.382
5.08020,-1.404
5.08027,-1.421
5.08033,-1.434
5.08040,-1.434
5.08047,-1.446
5.08053,-1.460
5.08060,-1.466
5.08067,-1.468
5.08073,-1.470
5.08080,-1.475
5.08087,-1.475
5.08093,-1.474
5.08100,-1.478
5.08107,-1.478
5.08113,-1.481
5.08120,-1.474
5.08127,-1.484
5.08133,-1.489
5.08140,-1.487
5.08147,-1.482
5.08153,-1.478
5.08160,-1.482
5.08167,-1.486
5.08173,-1.482
5.08180,-1.478
5.08187,-1.482
5.08193,-1.482
5.08200,-1.486
5.08207,-1.476
5.08213,-1.479
5.08220,-1.483
5.08227,-1.485
5.08233,-1.481
5.08240,-1.484
5.08247,-1.482
5.08253,-1.486
5.08260,-1.481
5.08267,-1.486
5.08273,-1.486
5.08280,-1.489
5.08287,-1.485
5.08293,-1.484
5.08300,-1.484
5.08307,-1.489
5.08313,-1.486
5.08320,-1.490
5.08327,-1.496
5.08333,-1.498
5.08340,-1.494
5.08347,-1.487
5.08353,-1.490
5.08360,-1.489
5.08367,-1.493
5.08373,-1.486
5.08380,-1.489
5.08387,-1.491
5.08393,-1.489
5.08400,-1.482
5.08407,-1.486
5.08413,-1.492
5.08420,-1.498
5.08427,-1.490
5.08433,-1.496
5.08440,-1.496
5.08447,-1.496
5.08453,-1.489
5.08460,-1.493
5.08467,-1.493
5.08473,-1.493
5.08480,-1.492
5.08487,-1.490
5.08493,-1.489
5.08500,-1.492
5.08507,-1.488
5.08513,-1.485
5.08520,-1.489
5.08527,-1.487
5.08533,-1.489
5.08540,-1.482
5.08547,-1.490
5.08553,-1.490
5.08560,-1.488
5.08567,-1.481
5.08573,-1.487
5.08580,-1.489
5.08587,-1.492
5.08593,-1.486
5.08600,-1.490
5.08607,-1.489
5.08613,-1.495
5.08620,-1.493
5.08627,-1.495
5.08633,-1.494
5.08640,-1.493
5.08647,-1.482
5.08653,-1.487
5.08660,-1.487
5.08667,-1.497
5.08673,-1.484
5.08680,-1.467
5.08687,-1.461
5.08693,-1.464
5.08700,-1.470
5.08707,-1.462
5.08713,-1.464
5.08720,-1.454
5.08727,-1.456
5.08733,-1.452
5.08740,-1.472
5.08747,-1.476
5.08753,-1.479
5.08760,-1.476
5.08767,-1.481
5.08773,-1.478
5.08780,-1.484
5.08787,-1.473
5.08793,-1.479
5.08800,-1.477
5.08807,-1.480
5.08813,-1.482
5.08820,-1.490
5.08827,-1.517
5.08833,-1.572
5.08840,-1.589
5.08847,-1.530
5.08853,-1.395
5.08860,-1.137
5.08867,-0.877
5.08873,-0.597
5.08880,-0.387
5.08887,-0.282
5.08893,-0.413
5.08900,-0.764
5.08907,-1.129
5.08913,-1.377
5.08920,-1.518
5.08927,-1.637
5.08933,-1.704
5.08940,-1.731
5.08947,-1.704
5.08953,-1.673
5.08960,-1.664
5.08967,-1.605
5.08973,-1.547
5.08980,-1.504
5.08987,-1.487
5.08993,-1.479
5.09000,-1.473
5.09007,-1.462
5.09013,-1.451
5.09020,-1.453
5.09027,-1.453
5.09033,-1.450
5.09040,-1.438
5.09047,-1.449
5.09053,-1.446
5.09060,-1.445
5.09067,-1.434
5.09073,-1.434
5.09080,-1.434
5.09087,-1.430
5.09093,-1.419
5.09100,-1.428
5.09107,-1.424
5.09113,-1.427
5.09120,-1.420
5.09127,-1.420
5.09133,-1.409
5.09140,-1.407
5.09147,-1.399
5.09153,-1.392
5.09160,-1.389
5.09167,-1.385
5.09173,-1.376
5.09180,-1.370
5.09187,-1.366
5.09193,-1.355
5.09200,-1.345
5.09207,-1.328
5.09213,-1.324
5.09220,-1.312
5.09227,-1.296
5.09233,-1.271
5.09240,-1.262
5.09247,-1.249
5.09253,-1.228
5.09260,-1.207
5.09267,-1.195
5.09273,-1.172
5.09280,-1.153
5.09287,-1.131
5.09293,-1.119
5.09300,-1.107
5.09307,-1.102
5.09313,-1.081
5.09320,-1.074
5.09327,-1.071
